time,NH4_hlx,NH4_djy,WT_djy,NH4_ejs,WT_ejs,WT_hlx,Q_ZPP,H_wj,Q_wj
2020/7/4 8:00,0.13,0.091,11.12189674,0.46,18.03664589,19.38915253,11361600,486.847,961444.8
2020/7/4 12:00,0.21,0.13,11.71072483,0.46,17.44188118,19.33655167,11361600,486.855,954000
2020/7/4 16:00,0.3,0.13,11.17986107,0.246,17.44614601,19.25618553,11361600,486.863,946555.2
2020/7/4 20:00,0.36,0.13,11.27268791,0.259,16.9876194,18.34293175,11361600,486.872,939124.8
2020/7/5 0:00,0.25,0.13,11.67494774,0.248,17.47149277,19.22588158,16329600,486.88,931680
2020/7/5 4:00,0.15,0.13,11.75248337,0.214,16.96786308,18.58369827,16329600,486.88,919440
2020/7/5 8:00,0.23,0.105,12.22002029,0.145,16.86409187,18.55094528,16329600,486.88,907200
2020/7/5 12:00,0.31,0.091,11.83879566,0.15,17.41208076,19.34637642,16329600,486.88,894960
2020/7/5 16:00,0.27,0.09,11.69238663,0.103,17.41039085,19.25930786,16329600,486.88,882720
2020/7/5 20:00,0.19,0.09,11.72250175,0.153,17.27950287,19.01111984,16329600,486.88,870480
2020/7/6 0:00,0.16,0.096,11.57408428,0.518,17.43594933,19.36951256,17539200,486.88,858240
2020/7/6 4:00,0.14,0.091,11.51676083,0.326,17.34473419,18.92663574,17539200,486.867,858715.2
2020/7/6 8:00,0.15,0.105,11.8625536,0.267,16.16353798,18.34502792,17539200,486.853,859204.8
2020/7/6 12:00,0.2,0.099,11.8185482,0.238,17.34018517,19.00334167,17539200,486.84,859680
2020/7/6 16:00,0.12,0.095,11.74254608,0.181,17.48574638,19.23178101,17539200,486.827,860155.2
2020/7/6 20:00,0.15,0.092,12.62970543,0.196,17.30823708,19.02440453,17539200,486.813,860644.8
2020/7/7 0:00,0.09,0.093,12.02750587,0.246,17.65979195,19.37669563,14846400,486.8,861120
2020/7/7 4:00,0.24,0.094,12.44404507,0.281,17.35980988,18.89476395,14846400,486.798,867844.8
2020/7/7 8:00,0.18,0.1,12.25358009,0.27,16.81941414,18.57943344,14846400,486.797,874555.2
2020/7/7 12:00,0.09,0.093,12.50909805,0.21,17.39414597,18.91145897,14846400,486.795,881280
2020/7/7 16:00,0.05,0.094,12.27609539,0.201,17.63023949,19.33612442,14846400,486.793,888004.8
2020/7/7 20:00,0.05,0.095,11.27416229,0.959,17.64663506,19.15415001,14846400,486.792,894715.2
2020/7/8 0:00,0.111299135,0.095,11.32491398,0.485,17.48223305,19.41734505,11865600,486.79,901440
2020/7/8 4:00,0.19,0.098,11.25337887,0.414,17.50528908,19.47293091,11865600,486.79,917524.8
2020/7/8 8:00,0.2,0.104,10.99540424,0.34,17.66349602,19.12196541,11865600,486.79,933595.2
2020/7/8 12:00,0.26,0.096,12.11671925,0.309,17.1236248,18.70922089,11865600,486.79,949680
2020/7/8 16:00,0.28,0.102,12.16192913,0.214,17.47383118,19.08967209,11865600,486.79,965764.8
2020/7/8 20:00,0.39,0.1,12.09305191,0.262,17.60655785,18.884655,11865600,486.79,981835.2
2020/7/9 0:00,0.15,0.105,11.41695881,0.347,17.43750191,19.35353088,10872000,486.79,997920
2020/7/9 4:00,0.09,0.104,11.29437733,1.278,17.28116417,18.87183952,10872000,486.798,1033675.2
2020/7/9 8:00,0.17,0.112,11.385149,1.416,17.68603706,19.56294823,10872000,486.807,1069444.8
2020/7/9 12:00,0.2,0.111,11.05190182,0.87,17.77443886,19.17889023,10872000,486.815,1105200
2020/7/9 16:00,0.26,0.114,11.53237724,0.391,17.5967083,19.28058624,10872000,486.823,1140955.2
2020/7/9 20:00,0.38,0.105,11.67570877,0.276,17.56646538,19.28940201,10872000,486.832,1176724.8
2020/7/10 0:00,0.13,0.108,11.22885036,0.285,16.65555,18.66165733,11664000,486.84,1212480
2020/7/10 4:00,0.28,0.106,11.48618603,0.303,17.50967979,19.41227722,11664000,486.837,1210564.8
2020/7/10 8:00,0.16,0.119,11.23764133,0.266,16.94468307,18.40957642,11664000,486.833,1208635.2
2020/7/10 12:00,0.21,0.13,11.68534279,0.257,17.55395126,19.22984314,11664000,486.83,1206720
2020/7/10 16:00,0.18,0.11,11.6385498,0.194,17.45322609,19.21185493,11664000,486.827,1204804.8
2020/7/10 20:00,0.2,0.108,12.07823372,0.178,17.7124691,19.26926804,11664000,486.823,1202875.2
2020/7/11 0:00,0.14,0.105,11.83810711,0.185,17.58851433,19.13676453,8668800,486.82,1200960
2020/7/11 4:00,0.07,0.102,11.73935986,0.212,17.04865265,18.20809746,8668800,486.825,1201204.8
2020/7/11 8:00,0.07,0.118,11.81471157,0.208,17.39034462,18.65844345,8668800,486.83,1201435.2
2020/7/11 12:00,0.11,0.103,12.12335396,0.193,17.54601097,19.07339096,8668800,486.835,1201680
2020/7/11 16:00,0.09,0.106,11.99438858,0.162,17.62058067,19.12653542,8668800,486.84,1201924.8
2020/7/11 20:00,0.11,0.103,11.73414803,0.176,17.51676369,19.06030273,8668800,486.845,1202155.2
2020/7/12 0:00,0.11,0.106,11.96258068,0.187,17.64740753,18.99249458,10468800,486.85,1202400
2020/7/12 4:00,0.09,0.102,11.53244114,0.255,17.59177017,19.14620209,10468800,486.852,1182240
2020/7/12 8:00,0.06,0.117,11.76697731,0.242,18.19742393,19.26750946,10468800,486.853,1162080
2020/7/12 12:00,0.1,0.109,12.26006508,0.199,17.55667305,19.11236572,10468800,486.855,1141920
2020/7/12 16:00,0.05,0.13,12.29578686,0.12,17.04691315,18.36802673,10468800,486.857,1121760
2020/7/12 20:00,0.06,0.121,12.40371895,0.144,17.40019035,18.93793106,10468800,486.858,1101600
2020/7/13 0:00,0.05,0.119,12.0252552,0.156,17.09318352,18.11934662,15422400,486.86,1081440
2020/7/13 4:00,0.08,0.119,12.10819912,0.21,17.29856491,18.61852074,15422400,486.848,1066564.8
2020/7/13 8:00,0.11,0.13,12.50646496,0.156,17.26769447,18.63314247,15422400,486.837,1051675.2
2020/7/13 12:00,0.1,0.121,12.4770422,0.157,17.7105732,19.09543228,15422400,486.825,1036800
2020/7/13 16:00,0.09,0.122,12.43280602,0.109,17.2537117,18.71866989,15422400,486.813,1021924.8
2020/7/13 20:00,0.14,0.122,12.5932169,0.09,17.39523697,19.108284,15422400,486.802,1007035.2
2020/7/14 0:00,0.09,0.121,12.32510853,0.106,17.23352432,18.92744827,20649600,486.79,992160
2020/7/14 4:00,0.08,0.119602703,12.32185841,0.135,17.0524025,18.15493774,20649600,486.795,1014955.2
2020/7/14 8:00,0.07,0.13,12.63106728,0.12,16.78873062,18.16099548,20649600,486.8,1037764.8
2020/7/14 12:00,0.07,0.116580442,11.86294842,0.233,17.18356133,18.67716789,20649600,486.805,1060560
2020/7/14 16:00,0.08,0.039895866,11.71425915,0.146,16.97036362,17.91069794,20649600,486.81,1083355.2
2020/7/14 20:00,0.07,0.037,11.80692577,0.128,17.71125221,18.85461426,20649600,486.815,1106164.8
2020/7/15 0:00,0.05,0.044,11.79857349,0.13,17.33195114,18.59277916,18504000,486.82,1128960
2020/7/15 4:00,0.07,0.04,11.78692341,0.209,17.32626724,18.46292114,18504000,486.812,1128960
2020/7/15 8:00,0.14,0.041,11.65392876,0.208,17.68688583,19.1474781,18504000,486.803,1128960
2020/7/15 12:00,0.14,0.038,12.00360298,0.186,17.79281235,18.80569649,18504000,486.795,1128960
2020/7/15 16:00,0.19,0.037,11.73883343,0.12,17.39703178,18.97564507,18504000,486.787,1128960
2020/7/15 20:00,0.13,0.036,11.7589159,0.103,17.85577965,18.86932564,18504000,486.778,1128960
2020/7/16 0:00,0.07,0.039,11.71833801,0.139,17.19706726,18.37607765,15940800,486.77,1128960
2020/7/16 4:00,0.09,0.041,11.60963058,0.164,16.8952446,18.11060715,15940800,486.773,1148155.2
2020/7/16 8:00,0.05,0.046,11.8102808,0.138,18.07367325,19.52295113,15940800,486.777,1167364.8
2020/7/16 12:00,0.08,0.033,11.72774887,0.206,16.8111515,17.79231834,15940800,486.78,1186560
2020/7/16 16:00,0.05,0.033,11.54062653,0.749,17.94866371,18.80165863,15940800,486.783,1205755.2
2020/7/16 20:00,0.17,0.041,11.45185947,0.657,17.74241066,19.37000847,15940800,486.787,1224964.8
2020/7/17 0:00,0.34,0.041304614,11.40297604,1.044,17.4549675,19.2521553,19972800,486.79,1244160
2020/7/17 4:00,0.38,0.038130056,11.71597195,1.098,17.02980804,17.96007156,19972800,486.777,1217764.8
2020/7/17 8:00,0.85,0.036920585,11.79419804,0.707,16.93639946,18.21349144,19972800,486.763,1191355.2
2020/7/17 12:00,1.09,0.035,11.59953976,0.469,15.86220455,17.89088249,19972800,486.75,1164960
2020/7/17 16:00,0.83,0.033,11.40780258,0.231,16.98365974,18.0199337,19972800,486.737,1138564.8
2020/7/17 20:00,0.607452869,0.032,11.98842525,0.18,17.89097977,18.94479179,19972800,486.723,1112155.2
2020/7/18 0:00,0.52,0.032,11.76792526,0.169,17.89447784,19.45769882,24307200,486.71,1085760
2020/7/18 4:00,0.34,0.032,11.90108776,0.142,17.85706902,19.4401226,24307200,486.718,1058875.2
2020/7/18 8:00,0.33,0.034,11.8955965,0.101,17.74502182,19.64476585,24307200,486.727,1032004.8
2020/7/18 12:00,0.37,0.034,11.39675903,0.134,16.10700798,18.25946808,24307200,486.735,1005120
2020/7/18 16:00,1.94,0.033,11.98755455,0.117,16.79369354,18.83343506,24307200,486.743,978235.2
2020/7/18 20:00,0.24,0.032,11.90517426,0.216,17.81100655,19.38461113,24307200,486.752,951364.8
2020/7/19 0:00,0.15,0.03,11.44309521,0.238,17.68940544,19.49241257,23299200,486.76,924480
2020/7/19 4:00,0.33,0.031,11.50012302,0.284,17.67298126,19.3102417,23299200,486.762,922795.2
2020/7/19 8:00,0.31,0.035,11.03523159,0.282,16.72917175,18.56937599,23299200,486.763,921124.8
2020/7/19 12:00,0.24,0.031,11.39634991,0.21,17.59945679,19.50172234,23299200,486.765,919440
2020/7/19 16:00,0.26,0.031,11.75022793,0.152,17.70222855,19.62098503,23299200,486.767,917755.2
2020/7/19 20:00,0.13,0.03,11.25767517,0.114,17.28563309,19.21247101,23299200,486.768,916084.8
2020/7/20 0:00,0.06,0.032,11.86345863,0.129,18.07941437,19.60037804,22536000,486.77,914400
2020/7/20 4:00,0.12,0.03,11.87507439,0.179,17.95196915,19.74722099,22536000,486.757,910080
2020/7/20 8:00,0.12,0.034,11.74514771,0.174,17.15454483,19.38937759,22536000,486.743,905760
2020/7/20 12:00,0.14,0.041,11.41516399,0.162,17.78331947,19.71822548,22536000,486.73,901440
2020/7/20 16:00,0.13,0.036,11.34208775,0.153,17.7761879,19.79460716,22536000,486.717,897120
2020/7/20 20:00,0.14,0.033,11.5988636,0.138,17.74952126,19.2748127,22536000,486.703,892800
2020/7/21 0:00,0.09,0.032,11.6964159,0.133,17.77375412,19.80621338,18691200,486.69,888480
2020/7/21 4:00,0.11,0.032,11.5672226,0.191,18.80655098,19.62887573,18691200,486.687,892800
2020/7/21 8:00,0.12,0.037,11.50311947,0.256,17.85379791,19.21517563,18691200,486.683,897120
2020/7/21 12:00,0.08,0.038,11.66838264,0.295,17.79792404,18.82728767,18691200,486.68,901440
2020/7/21 16:00,0.07,0.03,11.57163811,0.282,17.64795876,18.69166946,18691200,486.677,905760
2020/7/21 20:00,0.09,0.032,11.15637016,0.254,18.20797157,18.79636765,18691200,486.673,910080
2020/7/22 0:00,0.15,0.033,11.59959507,0.215,18.10544586,19.12753868,18806400,486.67,914400
2020/7/22 4:00,0.23,0.03,11.59025955,0.276,18.10637093,18.87581825,18806400,486.69,922320
2020/7/22 8:00,0.22,0.035,11.53940582,0.252,17.85506821,18.80984497,18806400,486.71,930240
2020/7/22 12:00,0.28,0.032,11.47969246,0.264,18.29634285,19.10247612,18806400,486.73,938160
2020/7/22 16:00,0.27,0.031,11.73715496,0.14,17.71325874,18.62364769,18806400,486.75,946080
2020/7/22 20:00,0.26,0.03,11.75658894,0.112,16.77288628,17.95795059,18806400,486.77,954000
2020/7/23 0:00,0.22,0.036,11.02179146,0.137,16.96869659,17.80384254,14356800,486.79,961920
2020/7/23 4:00,0.13,0.031,11.14578724,0.155,17.64414978,18.73718452,14356800,486.813,968644.8
2020/7/23 8:00,0.11,0.045,11.21336746,0.12,17.41215515,19.46465302,14356800,486.837,975355.2
2020/7/23 12:00,0.14,0.031,11.68762016,0.154,17.21076012,18.5273571,14356800,486.86,982080
2020/7/23 16:00,0.15,0.035,11.84348202,0.118,17.15820122,18.71834755,14356800,486.883,988804.8
2020/7/23 20:00,0.19,0.033,11.63870716,0.156,17.39931297,18.79241943,14356800,486.907,995515.2
2020/7/24 0:00,0.15,0.035,11.65386105,0.186,17.37145615,18.40091896,16502400,486.93,1002240
2020/7/24 4:00,0.1,0.034,11.37831402,0.228,17.78717041,19.11531639,16502400,486.925,1002484.8
2020/7/24 8:00,0.09,0.037,11.61295891,0.177,17.74497986,19.04284859,16502400,486.92,1002715.2
2020/7/24 12:00,0.16,0.033,11.68497753,0.22,17.22423363,18.48063278,16502400,486.915,1002960
2020/7/24 16:00,0.17,0.034,11.81882572,0.144,17.20356178,18.48023987,16502400,486.91,1003204.8
2020/7/24 20:00,0.18,0.035,11.87103462,0.164,17.87094879,19.67598915,16502400,486.905,1003435.2
2020/7/25 0:00,0.06,0.033,11.64839077,0.192,16.80777359,17.90479469,15998400,486.9,1003680
2020/7/25 4:00,0.12,0.035,11.65299225,0.216,17.12222862,18.54154396,15998400,486.9,1005840
2020/7/25 8:00,0.15,0.038,11.9573431,0.166,17.36382103,19.48632622,15998400,486.9,1008000
2020/7/25 12:00,0.17,0.035,11.76050663,0.16,16.98805809,18.72938728,15998400,486.9,1010160
2020/7/25 16:00,0.18,0.04,11.55015755,0.138,17.47229958,19.16174507,15998400,486.9,1012320
2020/7/25 20:00,0.17,0.038,11.82743263,0.16,17.47616768,19.60238838,15998400,486.9,1014480
2020/7/26 0:00,0.1,0.036537413,11.6883564,0.162,17.73884583,19.66515541,20448000,486.9,1016640
2020/7/26 4:00,0.08,0.033400726,11.91767502,0.218,17.84186172,19.69454384,20448000,486.9,1025524.8
2020/7/26 8:00,0.11,0.03289343,12.15312958,0.184,17.8987999,19.69665337,20448000,486.9,1034395.2
2020/7/26 12:00,0.15,0.047,12.07225513,0.154,17.96143723,19.74275589,20448000,486.9,1043280
2020/7/26 16:00,0.19,0.031,11.63864899,0.167,18.39567566,19.65288544,20448000,486.9,1052164.8
2020/7/26 20:00,0.13,0.031,12.09776878,0.112,17.60181427,19.58079529,20448000,486.9,1061035.2
2020/7/27 0:00,0.08,0.031,11.57506943,0.163,18.06252289,19.34906197,25588800,486.9,1069920
2020/7/27 4:00,0.09,0.03,11.569314,0.255,18.01021767,19.600811,25588800,486.898,1068724.8
2020/7/27 8:00,0.09,0.03275568,11.83307266,0.145,16.36706352,18.65498924,25588800,486.897,1067515.2
2020/7/27 12:00,0.15,0.033233568,11.89333534,0.128,18.05905724,19.36905861,25588800,486.895,1066320
2020/7/27 16:00,0.12,0.031688869,11.83407497,0.1,17.84215927,19.66855621,25588800,486.893,1065124.8
2020/7/27 20:00,0.1,0.03,11.93768501,0.099,17.77045631,19.80916214,25588800,486.892,1063915.2
2020/7/28 0:00,0.05,0.029,12.15988255,0.138,17.13142586,19.32686424,25315200,486.89,1062720
2020/7/28 4:00,0.06,0.03,12.13605881,0.171,17.15292168,19.16376686,25315200,486.898,1059364.8
2020/7/28 8:00,0.08,0.031914543,11.84444904,0.143,17.51189041,19.65685654,25315200,486.907,1055995.2
2020/7/28 12:00,0.12,0.034999784,12.31039333,0.118,16.80182648,18.96910858,25315200,486.915,1052640
2020/7/28 16:00,0.14,0.035484854,11.53504372,0.12,17.15939903,19.73652077,25315200,486.923,1049284.8
2020/7/28 20:00,0.14,0.032903995,11.37572289,0.154,17.59632492,19.79308701,25315200,486.932,1045915.2
2020/7/29 0:00,0.07,0.03242613,11.67993259,0.223,17.47435188,19.77356148,19051200,486.94,1042560
2020/7/29 4:00,0.14,0.034938872,11.62167645,0.271,16.76710129,18.9801712,19051200,486.932,1036555.2
2020/7/29 8:00,0.28,0.034015328,11.79371929,0.389,16.82725716,18.79325676,19051200,486.923,1030564.8
2020/7/29 12:00,0.779356301,0.029954707,11.82090759,0.575,15.89684582,18.20533371,19051200,486.915,1024560
2020/7/29 16:00,0.39,0.034173992,11.59202194,0.753,16.01163101,18.13098145,19051200,486.907,1018555.2
2020/7/29 20:00,0.66,0.032027271,11.63035774,0.721,16.95890999,18.6278019,19051200,486.898,1012564.8
2020/7/30 0:00,0.55,0.045994695,11.65900612,1.034,17.6088047,19.5675869,13795200,486.89,1006560
2020/7/30 4:00,0.42,0.040101238,11.56014919,1.166,16.93681145,18.13874435,13795200,486.88,1002960
2020/7/30 8:00,0.32,0.040032163,11.53885555,0.957,17.87306023,19.06832504,13795200,486.87,999360
2020/7/30 12:00,1.82,0.034615908,11.41508579,0.673,16.93523788,17.78752518,13795200,486.86,995760
2020/7/30 16:00,1.26,0.043322049,11.62610912,0.479,15.90139389,17.51659775,13795200,486.85,992160
2020/7/30 20:00,0.07,0.036450595,11.5446043,0.314,16.59297562,18.74652481,13795200,486.84,988560
2020/7/31 0:00,0.05,0.04098025,11.351758,0.343,17.97549438,19.07962799,17035200,486.83,984960
2020/7/31 4:00,0.11,0.034483522,11.24841022,0.368,18.06695366,19.51597595,17035200,486.822,973915.2
2020/7/31 8:00,0.08,0.03507584,11.54510021,0.265,17.84284592,19.49790001,17035200,486.813,962884.8
2020/7/31 12:00,0.07,0.035090234,11.3699913,0.297,18.25820923,19.53938103,17035200,486.805,951840
2020/7/31 16:00,0.64,0.035,11.94924259,0.32,17.03862,17.93280602,17035200,486.797,940795.2
2020/7/31 20:00,0.45,0.034343794,11.8787775,0.207,17.75405121,19.47164536,17035200,486.788,929764.8
2020/8/1 0:00,1.57,0.042337909,11.81541443,0.286,16.89097977,18.16919518,17424000,486.78,918720
2020/8/1 4:00,0.42,0.042005915,11.84898376,0.256,17.8077507,19.31000519,17424000,486.772,923284.8
2020/8/1 8:00,0.63,0.041788161,11.88467693,0.191,16.91952515,18.24870682,17424000,486.763,927835.2
2020/8/1 12:00,0.51,0.045,11.79318905,0.172,17.78898811,18.85604095,17424000,486.755,932400
2020/8/1 16:00,0.56,0.04559169,11.94960022,0.144,17.76362038,19.12017822,17424000,486.747,936964.8
2020/8/1 20:00,0.49,0.04649692,12.364748,0.125,18.00537872,19.26769638,17424000,486.738,941515.2
2020/8/2 0:00,0.34,0.035148043,11.94673252,0.121,17.94253922,18.70548248,17452800,486.73,946080
2020/8/2 4:00,0.21,0.042136654,12.11640263,0.159,17.44437408,19.70085335,17452800,486.747,967924.8
2020/8/2 8:00,0.27,0.03599067,12.00252247,0.12,17.72223473,18.68633652,17452800,486.763,989755.2
2020/8/2 12:00,0.29,0.036562219,11.92338657,0.098,18.06670189,18.9697113,17452800,486.78,1011600
2020/8/2 16:00,0.29,0.034922451,11.87129498,0.12,17.91461945,19.01530457,17452800,486.797,1033444.8
2020/8/2 20:00,0.26,0.035731468,12.17922974,0.129,17.46467781,19.55554581,17452800,486.813,1055275.2
2020/8/3 0:00,0.19,0.035778273,11.45445824,0.146,17.34955597,19.37457085,16732800,486.83,1077120
2020/8/3 4:00,0.13,0.035693076,11.8522892,0.178,17.52776527,19.6710701,16732800,486.847,1067515.2
2020/8/3 8:00,0.2,0.037199277,11.55449677,0.106,16.90021896,18.42134285,16732800,486.863,1057924.8
2020/8/3 12:00,0.24,0.037115321,12.08312511,0.106,17.53625488,19.52428627,16732800,486.88,1048320
2020/8/3 16:00,0.24,0.033308566,11.75889492,0.141,17.65578651,19.73639107,16732800,486.897,1038715.2
2020/8/3 20:00,0.27,0.03,11.82589912,0.106,17.64438057,19.01133537,16732800,486.913,1029124.8
2020/8/4 0:00,0.22,0.030824242,11.85933685,0.098,17.17801666,18.77755165,10180800,486.93,1019520
2020/8/4 4:00,0.1,0.064843453,11.58672047,0.157,17.42023277,19.66399384,10180800,486.943,1007524.8
2020/8/4 8:00,0.2,0.068,11.7082119,0.14,17.66948318,19.63002396,10180800,486.957,995515.2
2020/8/4 12:00,0.22,0.054,11.81802845,0.199,16.95329094,18.44581604,10180800,486.97,983520
2020/8/4 16:00,0.51,0.055,11.56637192,0.199,17.56279182,19.22567749,10180800,486.983,971524.8
2020/8/4 20:00,0.32,0.066,11.68675709,0.169,16.83237457,18.34243584,10180800,486.997,959515.2
2020/8/5 0:00,0.24,0.094,11.8443737,0.165,18.0148201,19.53881454,10440000,487.01,947520
2020/8/5 4:00,0.15,0.077,11.75760746,0.255,17.62737083,19.35938644,10440000,486.99,963604.8
2020/8/5 8:00,0.22,0.060290571,12.14985752,0.187,17.35719681,19.44634819,10440000,486.97,979675.2
2020/8/5 12:00,0.27,0.063,11.67277718,0.233,17.88293648,19.28103828,10440000,486.95,995760
2020/8/5 16:00,0.28,0.071084134,12.25963974,0.171,17.372509,19.04618835,10440000,486.93,1011844.8
2020/8/5 20:00,0.29,0.059084252,11.8986311,0.101,17.20508194,19.21129227,10440000,486.91,1027915.2
2020/8/6 0:00,0.09,0.060547169,12.06204891,0.109,16.94712448,18.83333206,15177600,486.89,1044000
2020/8/6 4:00,0.1,0.06949655,12.14314079,0.144,16.88591194,18.67859077,15177600,486.877,1047124.8
2020/8/6 8:00,0.06,0.055855855,11.74678802,0.136,16.9321003,18.78474236,15177600,486.863,1050235.2
2020/8/6 12:00,0.07,0.065054998,11.41770363,0.121,17.04480171,18.52622604,15177600,486.85,1053360
2020/8/6 16:00,0.07,0.077,12.25879097,0.118,17.64476776,19.71059608,15177600,486.837,1056484.8
2020/8/6 20:00,0.08,0.055,11.92458344,0.103,17.7723999,19.51473427,15177600,486.823,1059595.2
2020/8/7 0:00,0.07,0.055,11.593256,0.15,18.44835663,19.73258018,15206400,486.81,1062720
2020/8/7 4:00,0.16,0.063,11.42114067,0.308,17.57451057,19.7277317,15206400,486.807,1056715.2
2020/8/7 8:00,0.14,0.06,10.84736633,0.643,16.91624069,18.49428177,15206400,486.803,1050724.8
2020/8/7 12:00,0.31,0.055,11.48984814,0.323,16.88936424,18.40370941,15206400,486.8,1044720
2020/8/7 16:00,0.45,0.055,11.48785591,0.255,16.0631218,18.58801651,15206400,486.797,1038715.2
2020/8/7 20:00,0.931089222,0.054,11.95551968,0.218,16.01297951,17.94395638,15206400,486.793,1032724.8
2020/8/8 0:00,0.44,0.05,11.95528316,0.244,16.15180397,18.40449715,10396800,486.79,1026720
2020/8/8 4:00,0.43,0.054522987,11.95373058,0.205,16.10945511,18.41333771,10396800,486.812,1023120
2020/8/8 8:00,0.43,0.063,12.06506538,0.133,17.08076668,18.458992,10396800,486.833,1019520
2020/8/8 12:00,0.38,0.054,12.16551495,0.145,17.83180809,19.21788406,10396800,486.855,1015920
2020/8/8 16:00,0.3,0.053,12.35787582,0.132,18.17422485,19.28788757,10396800,486.877,1012320
2020/8/8 20:00,0.22,0.053,12.08391476,0.137,17.94402313,19.40431213,10396800,486.898,1008720
2020/8/9 0:00,0.16,0.052442152,12.05041218,0.129,17.61317253,19.39218521,10440000,486.92,1005120
2020/8/9 4:00,0.12,0.056383546,11.77995682,0.162,18.24508476,19.32482529,10440000,486.918,995284.8
2020/8/9 8:00,0.12,0.050679971,11.96175385,0.13,17.68361092,19.41820526,10440000,486.917,985435.2
2020/8/9 12:00,0.19,0.053,11.82931995,0.126,18.02736282,19.30888367,10440000,486.915,975600
2020/8/9 16:00,0.15,0.051,11.98832512,0.117,17.65672302,19.45461845,10440000,486.913,965764.8
2020/8/9 20:00,0.21,0.051,11.91465378,0.136,17.62140846,19.24001122,10440000,486.912,955915.2
2020/8/10 0:00,0.16,0.049,11.78070545,0.144,17.59012604,19.05364227,15292800,486.91,946080
2020/8/10 4:00,0.11,0.052,11.78660393,0.198,17.32079697,18.59326935,15292800,486.922,953035.2
2020/8/10 8:00,0.12,0.055,11.87792587,0.157,17.62862396,19.27917862,15292800,486.933,960004.8
2020/8/10 12:00,0.18,0.052,12.03357697,0.122,17.67729568,19.3738842,15292800,486.945,966960
2020/8/10 16:00,0.18,0.053,12.40970802,0.128,17.62340736,19.5271492,15292800,486.957,973915.2
2020/8/10 20:00,0.19,0.053,12.15572739,0.127,17.36937714,18.98329163,15292800,486.968,980884.8
2020/8/11 0:00,0.11,0.055,12.27148914,0.164,17.28567314,18.91219711,15739200,486.98,987840
2020/8/11 4:00,0.14,0.067,11.99380302,0.187,17.87392807,19.65906143,15739200,486.99,992880
2020/8/11 8:00,0.12,0.064,11.78690529,0.26,17.99773979,19.50027657,15739200,487,997920
2020/8/11 12:00,0.21,0.059,11.32666111,0.964,18.12994576,19.6490078,15739200,487.01,1002960
2020/8/11 16:00,0.29,0.059,11.66817093,1.025,16.87853622,18.95602417,15739200,487.02,1008000
2020/8/11 20:00,0.5,0.1,12.21171379,0.850820005,16.77137947,18.86758614,15739200,487.03,1013040
2020/8/12 0:00,1.21,0.068,12.09761143,0.576,15.87205029,18.0962925,20217600,487.04,1018080
2020/8/12 4:00,0.79,0.06,12.12639904,0.472,15.87325001,17.98194313,20217600,487.045,1019044.8
2020/8/12 8:00,0.47,0.08,12.52866459,0.369,15.85717678,18.17877007,20217600,487.05,1019995.2
2020/8/12 12:00,0.61,0.058,12.13352871,0.548638821,16.19943428,18.90862274,20217600,487.055,1020960
2020/8/12 16:00,0.52,0.054,11.85793591,0.286463827,15.96760941,18.10462189,20217600,487.06,1021924.8
2020/8/12 20:00,0.41,0.054,10.51884079,0.239765361,15.48110771,16.74263,20217600,487.065,1022875.2
2020/8/13 0:00,0.42,0.056,11.36123085,0.269,15.90672016,17.76971436,20851200,487.07,1023840
2020/8/13 4:00,0.43,0.071,11.5287571,0.274,15.97005272,17.95836258,20851200,487.043,1001995.2
2020/8/13 8:00,0.48,0.064,11.79213142,0.228,15.91479874,18.14180565,20851200,487.017,980164.8
2020/8/13 12:00,0.47,0.058,11.62599087,0.236,15.91496468,18.17402267,20851200,486.99,958320
2020/8/13 16:00,0.52,0.056,11.21572876,0.274,16.31278992,18.98688889,20851200,486.963,936475.2
2020/8/13 20:00,0.41,0.054,12.30080223,0.276,17.22756767,19.15715599,20851200,486.937,914644.8
2020/8/14 0:00,0.31,0.056,11.36047554,0.314,17.38392258,19.6133709,25156800,486.91,892800
2020/8/14 4:00,0.53,0.056,11.93349457,0.308,17.82131386,19.50699806,25156800,486.927,905515.2
2020/8/14 8:00,0.62,0.059,11.74845314,0.342,18.14944458,19.67372704,25156800,486.943,918244.8
2020/8/14 12:00,0.61,0.054,11.89834023,0.338,17.76678085,19.72902489,25156800,486.96,930960
2020/8/14 16:00,0.374658018,0.054,11.82849979,0.217,17.77592659,19.73474693,25156800,486.977,943675.2
2020/8/14 20:00,0.43,0.053,11.07448101,0.239,17.81178856,19.62651253,25156800,486.993,956404.8
2020/8/15 0:00,0.32,0.053896029,11.25455856,0.271,18.08864021,19.73854446,27417600,487.01,969120
2020/8/15 4:00,0.4,0.055351894,11.85153103,0.427,16.61235428,18.85335159,27417600,487.023,975600
2020/8/15 8:00,0.51,0.05596729,11.51439667,0.697,16.83691597,18.6488533,27417600,487.037,982080
2020/8/15 12:00,0.73,0.056,11.42466545,0.656,16.95057869,18.93730736,27417600,487.05,988560
2020/8/15 16:00,0.67,0.052,11.83147907,0.613,17.43877029,19.81116486,27417600,487.063,995040
2020/8/15 20:00,0.53,0.052,11.91833591,0.561,17.44203568,19.51391602,27417600,487.077,1001520
2020/8/16 0:00,0.45,0.055,12.00220013,0.478,17.36700439,19.23016548,26481600,487.09,1008000
